Id,SalePrice
2735,131053.56762084056
2736,147093.99591206355
2737,123330.7974060962
2738,151189.63605547638
2739,167457.73708436923
2740,143275.25924194118
2741,137732.0255327438
2742,157055.48941638815
2743,146393.88503706353
2744,155985.42558432263
2745,151282.17885120606
2746,135260.52265495772
2747,150227.16354943032
2748,130058.59505321903
2749,128803.54326688121
2750,129223.54219149715
2751,132487.23677431894
2752,223617.98128826893
2753,156992.7089253221
2754,257847.28331592836
2755,141811.92383217628
2756,103426.34094187633
2757,92180.61614536414
2758,100289.39004353691
2759,156613.431522561
2760,133941.95183818604
2761,144227.42802547896
2762,144043.32135060642
2763,203603.3910092721
2764,158726.31901587537
2765,282505.1846942525
2766,134348.39942717704
2767,93805.08363049704
2768,131167.5054862597
2769,125387.08645122411
2770,156862.70412398732
2771,118020.74713558797
2772,118405.71254419062
2773,165640.6637097578
2774,146175.62933140085
2775,129466.87572479807
2776,154070.65788791602
2777,155057.53370543322
2778,131222.09778289174
2779,133539.967037476
2780,120293.99906482776
2781,108016.7986125938
2782,102062.66667979848
2783,101489.4206171666
2784,131005.4147768746
2785,136130.4938187
2786,83360.0627087259
2787,136976.04708024187
2788,86136.09585828148
2789,186252.43220317847
2790,108580.94834124771
2791,124815.88873820864
2792,82591.0039391989
2793,167068.63617688036
2794,99652.76346397681
2795,125790.62555501096
2796,107368.35240465302
2797,230879.00911051463
2798,121229.72053078006
2799,128543.13244186658
2800,94330.1523134023
2801,123428.90902444819
2802,137247.73005901594
2803,183301.908099873
2804,143321.0313401582
2805,113461.61957882762
2806,98326.16486633795
2807,155639.13855428883
2808,146496.29478630197
2809,137596.8213710345
2810,132543.01611389828
2811,154301.34597985857
2812,158602.037446246
2813,173707.11012769784
2814,173639.48273688846
2815,115653.10799471158
2816,232904.38172028953
2817,145197.5461579401
2818,135062.17398409045
2819,154384.47324177966
2820,134707.60861089997
2821,122255.35477210396
2822,201010.86087080225
2823,355053.5335169458
2824,168217.27764577745
2825,149838.72759903618
2826,136913.73657797434
2827,149141.55792647792
2828,221985.35693101448
2829,208058.2940278882
2830,220890.2107561896
2831,175117.4662694762
2832,227412.78868653585
2833,241697.0401653092
2834,201247.24315933874
2835,204399.56025103224
2836,185831.77447757008
2837,171999.92516479563
2838,148728.04850811628
2839,173197.27035173614
2840,192003.86987180816
2841,193932.04457534823
2842,216533.5747341423
2843,151271.20690771684
2844,171050.58051403105
2845,127375.96881098756
2846,198682.01100191916
2847,190614.78230452948
2848,210800.99477585105
2849,197405.19829472929
2850,267810.8714495424
2851,224376.14576616796
2852,226618.65679665338
2853,221620.73528632682
2854,141449.64155424514
2855,193108.99135092236
2856,191245.39601380873
2857,184633.2068067384
2858,191190.42191039686
2859,129530.5571603859
2860,131327.8747441811
2861,139556.91328457053
2862,192872.86901093065
2863,133315.81921656284
2864,233381.03903198987
2865,143969.89336178993
2866,172207.71804845604
2867,106440.23629826285
2868,125498.16363100059
2869,123121.42369631946
2870,141744.0149899106
2871,106378.97157609391
2872,72093.68800052138
2873,119321.58352475255
2874,139938.4323374297
2875,140261.7479790419
2876,174658.57390839446
2877,138293.2514430072
2878,163831.97002585256
2879,139386.84602629996
2880,116246.24601661842
2881,147173.64516447776
2882,152468.49768568174
2883,176731.3034284428
2884,192989.3015463305
2885,169317.9271763252
2886,208982.21105304136
2887,118368.85361558675
2888,142010.81563417372
2889,84070.56278504185
2890,94128.14673663826
2891,148411.6039238105
2892,83447.80035261865
2893,118545.02464149287
2894,83332.30440479434
2895,244288.49871243662
2896,226659.7886953844
2897,203924.14796382573
2898,171496.59407963153
2899,201239.21175833355
2900,161263.01308024282
2901,210671.94139129028
2902,178250.7325656917
2903,287889.1138352138
2904,291524.0485008249
2905,97296.05676315268
2906,204477.14502854153
2907,122553.68073495994
2908,132606.46261025575
2909,171238.42027598651
2910,88833.19445718764
2911,96960.92881296505
2912,146934.47745553413
2913,100276.3662574265
2914,92828.31891805305
2915,99660.59526485724
2916,101113.86854257285
2917,175886.82314727045
2918,122916.37790187342
2919,225466.107597134
